"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"17006",266,39,23,0,"Cancers",-17.5805566864317,45.7468429150011,129.13527056618,48.9132816951138,"New England","Northeast","RI","Male","Rhode Island",1991,"Rhode Island"
"17007",267,39,23,0,"Cardiovascular",-88.5846593437777,-4.41442920672026,97.4389991176159,-1.69052316948208,"New England","Northeast","RI","Male","Rhode Island",1991,"Rhode Island"
"17008",268,39,23,0,"Communicable",19.8511814896436,55.4090588590594,109.364926118835,57.654349783272,"New England","Northeast","RI","Male","Rhode Island",1991,"Rhode Island"
"17009",269,39,23,0,"Injuries",13.7164885100899,27.5550637520031,46.2251479364527,28.3078291590102,"New England","Northeast","RI","Male","Rhode Island",1991,"Rhode Island"
"17010",270,39,23,0,"Non-communicable",18.3594150056429,57.7726438882752,109.26812799142,59.0267451109109,"New England","Northeast","RI","Male","Rhode Island",1991,"Rhode Island"
"17011",271,39,23,1,"All other causes",18.4566591796436,45.1692910981374,84.9838760228866,46.7360616452757,"New England","Northeast","RI","Female","Rhode Island",1991,"Rhode Island"
"17012",272,39,23,1,"Cancers",-18.3133475656499,18.8996725423732,69.4462323177011,20.8935324060428,"New England","Northeast","RI","Female","Rhode Island",1991,"Rhode Island"
"17013",273,39,23,1,"Cardiovascular",22.5678477387076,86.8146049856068,155.387695957741,86.4632669561087,"New England","Northeast","RI","Female","Rhode Island",1991,"Rhode Island"
"17014",274,39,23,1,"Communicable",4.50725620912481,15.132430835479,33.5892386396862,16.0340640159343,"New England","Northeast","RI","Female","Rhode Island",1991,"Rhode Island"
"17015",275,39,23,1,"Injuries",-0.176567543843549,5.54009360563343,12.7765653797888,5.68359209252721,"New England","Northeast","RI","Female","Rhode Island",1991,"Rhode Island"
"17016",276,39,23,1,"Non-communicable",18.8347992765723,42.6993845021919,72.7828098199763,43.2318307321696,"New England","Northeast","RI","Female","Rhode Island",1991,"Rhode Island"
"17017",277,39,24,0,"All other causes",32.2866331580639,65.2214550782332,112.063675739411,66.6339763232989,"New England","Northeast","RI","Male","Rhode Island",1992,"Rhode Island"
"17018",278,39,24,0,"Cancers",-22.2341268473872,37.4886720151241,114.646321240713,38.9439103169014,"New England","Northeast","RI","Male","Rhode Island",1992,"Rhode Island"
"17019",279,39,24,0,"Cardiovascular",-85.5952494368041,1.58725621625678,105.521944985483,3.99816376522762,"New England","Northeast","RI","Male","Rhode Island",1992,"Rhode Island"
"17020",280,39,24,0,"Communicable",26.8514536714477,65.0374896880962,129.102298759984,68.8033933562958,"New England","Northeast","RI","Male","Rhode Island",1992,"Rhode Island"
"17021",281,39,24,0,"Injuries",14.2863806378357,28.5450290897246,46.3528153934575,28.9601856953113,"New England","Northeast","RI","Male","Rhode Island",1992,"Rhode Island"
"17022",282,39,24,0,"Non-communicable",18.5806353237121,58.3033717075535,110.714472805172,59.9064802589933,"New England","Northeast","RI","Male","Rhode Island",1992,"Rhode Island"
"17023",283,39,24,1,"All other causes",17.2380775570125,44.8416726436442,81.8206353324113,46.0569700171296,"New England","Northeast","RI","Female","Rhode Island",1992,"Rhode Island"
"17024",284,39,24,1,"Cancers",-21.2233621657914,14.7464936072929,64.5473786179052,17.0398412816987,"New England","Northeast","RI","Female","Rhode Island",1992,"Rhode Island"
"17025",285,39,24,1,"Cardiovascular",10.3300572863454,77.6213629347924,147.24659961862,78.2366262343631,"New England","Northeast","RI","Female","Rhode Island",1992,"Rhode Island"
"17026",286,39,24,1,"Communicable",6.48414664975982,17.479387583902,38.6064528271544,18.7784773393334,"New England","Northeast","RI","Female","Rhode Island",1992,"Rhode Island"
"17027",287,39,24,1,"Injuries",0.0996999757020945,5.4659730501146,12.6858609387065,5.68825928575313,"New England","Northeast","RI","Female","Rhode Island",1992,"Rhode Island"
"17028",288,39,24,1,"Non-communicable",16.468548339823,39.1096867505535,70.1158150674744,40.2808161521734,"New England","Northeast","RI","Female","Rhode Island",1992,"Rhode Island"
"17029",289,39,25,0,"All other causes",27.5620380369565,60.7532081001608,107.768126396269,62.2704170195543,"New England","Northeast","RI","Male","Rhode Island",1993,"Rhode Island"
"17030",290,39,25,0,"Cancers",-25.6643290536985,33.5101894073565,110.541574362996,34.6910371024091,"New England","Northeast","RI","Male","Rhode Island",1993,"Rhode Island"
"17031",291,39,25,0,"Cardiovascular",-83.6254166793806,-2.88066514951305,98.2810534342999,0.0364071473654855,"New England","Northeast","RI","Male","Rhode Island",1993,"Rhode Island"
"17032",292,39,25,0,"Communicable",27.0148885204891,67.3416977027375,143.366082432845,72.5531946789121,"New England","Northeast","RI","Male","Rhode Island",1993,"Rhode Island"
"17033",293,39,25,0,"Injuries",15.3506909788075,28.943789179809,47.6418748880144,29.6207167466816,"New England","Northeast","RI","Male","Rhode Island",1993,"Rhode Island"
"17034",294,39,25,0,"Non-communicable",17.2660459039224,55.8200098960607,116.573164158106,58.5013816151254,"New England","Northeast","RI","Male","Rhode Island",1993,"Rhode Island"
"17035",295,39,25,1,"All other causes",17.0472981130927,43.870680334569,80.4513873284601,45.2829136592959,"New England","Northeast","RI","Female","Rhode Island",1993,"Rhode Island"
"17036",296,39,25,1,"Cancers",-21.3531928724797,13.2900110998227,61.1945387606223,15.684740591565,"New England","Northeast","RI","Female","Rhode Island",1993,"Rhode Island"
"17037",297,39,25,1,"Cardiovascular",-11.1943950262936,49.2124600192168,113.190281161116,50.5672590047645,"New England","Northeast","RI","Female","Rhode Island",1993,"Rhode Island"
"17038",298,39,25,1,"Communicable",6.5432476213349,18.0411336779597,41.0674254443259,19.6985247579844,"New England","Northeast","RI","Female","Rhode Island",1993,"Rhode Island"
"17039",299,39,25,1,"Injuries",-0.220623633304467,5.27263624624292,12.6669296312445,5.58888094988906,"New England","Northeast","RI","Female","Rhode Island",1993,"Rhode Island"
"17040",300,39,25,1,"Non-communicable",15.0536949847225,39.8531627139236,72.9959790966528,40.8964038852575,"New England","Northeast","RI","Female","Rhode Island",1993,"Rhode Island"
"17041",301,39,26,0,"All other causes",24.2304930881126,59.1462760816104,108.146268818651,60.6808347475447,"New England","Northeast","RI","Male","Rhode Island",1994,"Rhode Island"
"17042",302,39,26,0,"Cancers",-33.5668676746992,24.4250693343271,99.8724459089102,26.4804277502586,"New England","Northeast","RI","Male","Rhode Island",1994,"Rhode Island"
"17043",303,39,26,0,"Cardiovascular",-83.3505936297003,1.24460654661183,98.8013892922901,3.02353497115395,"New England","Northeast","RI","Male","Rhode Island",1994,"Rhode Island"
"17044",304,39,26,0,"Communicable",35.6817265464683,77.7645011187043,162.161230190838,82.4939158776232,"New England","Northeast","RI","Male","Rhode Island",1994,"Rhode Island"
"17045",305,39,26,0,"Injuries",15.2688673854096,29.355592981245,48.4219973685728,30.006889173991,"New England","Northeast","RI","Male","Rhode Island",1994,"Rhode Island"
"17046",306,39,26,0,"Non-communicable",18.0717807484807,56.7503994151026,114.189527578181,58.8065421592061,"New England","Northeast","RI","Male","Rhode Island",1994,"Rhode Island"
"17047",307,39,26,1,"All other causes",16.2249088233367,43.436756632524,82.3015621078648,44.7761201595377,"New England","Northeast","RI","Female","Rhode Island",1994,"Rhode Island"
"17048",308,39,26,1,"Cancers",-24.4127470994316,10.5311698823155,62.6277086427198,13.3087534358974,"New England","Northeast","RI","Female","Rhode Island",1994,"Rhode Island"
"17049",309,39,26,1,"Cardiovascular",2.36680036099695,57.0665613694464,119.438198763926,57.2413103868488,"New England","Northeast","RI","Female","Rhode Island",1994,"Rhode Island"
"17050",310,39,26,1,"Communicable",9.01478408520121,20.9923668982347,44.5290010185679,22.764787429573,"New England","Northeast","RI","Female","Rhode Island",1994,"Rhode Island"
"17051",311,39,26,1,"Injuries",-0.648075467282294,4.89355248767134,12.0068017347267,4.96849498471226,"New England","Northeast","RI","Female","Rhode Island",1994,"Rhode Island"
"17052",312,39,26,1,"Non-communicable",12.7655815310523,37.7376504191362,75.954355269855,39.7833575444549,"New England","Northeast","RI","Female","Rhode Island",1994,"Rhode Island"
"17053",313,39,27,0,"All other causes",21.8253007871865,58.2618504522358,107.020059977034,59.7851869307304,"New England","Northeast","RI","Male","Rhode Island",1995,"Rhode Island"
"17054",314,39,27,0,"Cancers",-45.4788323686597,8.61414082028338,78.551164201502,11.1871013771039,"New England","Northeast","RI","Male","Rhode Island",1995,"Rhode Island"
"17055",315,39,27,0,"Cardiovascular",-89.2101459713726,-7.79957036342074,90.5177317386009,-5.24245169292465,"New England","Northeast","RI","Male","Rhode Island",1995,"Rhode Island"
"17056",316,39,27,0,"Communicable",30.1840947369774,69.89065532353,146.450435202435,75.0503628113893,"New England","Northeast","RI","Male","Rhode Island",1995,"Rhode Island"
"17057",317,39,27,0,"Injuries",15.7846614928612,29.0756880682414,49.4773805074448,29.9860011145769,"New England","Northeast","RI","Male","Rhode Island",1995,"Rhode Island"
"17058",318,39,27,0,"Non-communicable",16.6162431419938,55.3320136867209,114.528222539865,57.2131998349673,"New England","Northeast","RI","Male","Rhode Island",1995,"Rhode Island"
"17059",319,39,27,1,"All other causes",16.1872984589958,42.9062164723924,81.5845107957634,44.4544204967664,"New England","Northeast","RI","Female","Rhode Island",1995,"Rhode Island"
"17060",320,39,27,1,"Cancers",-26.9882039805451,7.293946875662,54.182131823329,8.96962883060956,"New England","Northeast","RI","Female","Rhode Island",1995,"Rhode Island"
"17061",321,39,27,1,"Cardiovascular",-5.95868829695527,48.359206085195,106.920400802907,49.4469527052833,"New England","Northeast","RI","Female","Rhode Island",1995,"Rhode Island"
"17062",322,39,27,1,"Communicable",10.6095826964168,21.7427641833553,45.5565392436021,23.5371987208088,"New England","Northeast","RI","Female","Rhode Island",1995,"Rhode Island"
"17063",323,39,27,1,"Injuries",-1.29901277324027,4.35941116391455,11.2439290029636,4.57653238931529,"New England","Northeast","RI","Female","Rhode Island",1995,"Rhode Island"
"17064",324,39,27,1,"Non-communicable",11.9798783471547,35.3594665877706,77.2320879452579,37.3186696660037,"New England","Northeast","RI","Female","Rhode Island",1995,"Rhode Island"
"17065",325,39,28,0,"All other causes",16.3637512626133,54.2542429386639,110.175676369484,56.3215754344817,"New England","Northeast","RI","Male","Rhode Island",1996,"Rhode Island"
"17066",326,39,28,0,"Cancers",-53.6086601936474,-4.60753589381224,64.9240773727336,-1.55835688149117,"New England","Northeast","RI","Male","Rhode Island",1996,"Rhode Island"
"17067",327,39,28,0,"Cardiovascular",-85.4271820473905,-8.9968069248159,88.5971526219076,-5.96957835251228,"New England","Northeast","RI","Male","Rhode Island",1996,"Rhode Island"
"17068",328,39,28,0,"Communicable",24.8547126657209,60.2426752224832,133.118250811129,64.3922106588235,"New England","Northeast","RI","Male","Rhode Island",1996,"Rhode Island"
"17069",329,39,28,0,"Injuries",14.8552266983653,28.3303810483656,48.0239220388727,29.2617177963313,"New England","Northeast","RI","Male","Rhode Island",1996,"Rhode Island"
"17070",330,39,28,0,"Non-communicable",15.206593869617,54.7578886593773,117.682824141362,57.7182590604995,"New England","Northeast","RI","Male","Rhode Island",1996,"Rhode Island"
"17071",331,39,28,1,"All other causes",17.9288188219358,43.7827603567412,83.4133844858344,45.3984602616103,"New England","Northeast","RI","Female","Rhode Island",1996,"Rhode Island"
"17072",332,39,28,1,"Cancers",-29.0155081112704,2.89273317501059,43.710625225005,4.51662108142324,"New England","Northeast","RI","Female","Rhode Island",1996,"Rhode Island"
"17073",333,39,28,1,"Cardiovascular",1.21089076311366,54.8719753102332,110.354740205023,54.612609239387,"New England","Northeast","RI","Female","Rhode Island",1996,"Rhode Island"
"17074",334,39,28,1,"Communicable",9.55203256773773,20.5872841916017,42.3856078073222,22.2689516259245,"New England","Northeast","RI","Female","Rhode Island",1996,"Rhode Island"
"17075",335,39,28,1,"Injuries",-1.24954368847304,3.96866053677654,10.6569859997327,4.11630431509773,"New England","Northeast","RI","Female","Rhode Island",1996,"Rhode Island"
"17076",336,39,28,1,"Non-communicable",8.64025707104274,31.9520244006863,70.2040867674917,33.7948259763395,"New England","Northeast","RI","Female","Rhode Island",1996,"Rhode Island"
"17077",337,39,29,0,"All other causes",15.8153316728595,51.0227408096355,113.373964122549,53.9723499457469,"New England","Northeast","RI","Male","Rhode Island",1997,"Rhode Island"
"17078",338,39,29,0,"Cancers",-58.6142861435066,-8.11874491142757,55.567968990726,-6.38669343509836,"New England","Northeast","RI","Male","Rhode Island",1997,"Rhode Island"
"17079",339,39,29,0,"Cardiovascular",-89.2532094683464,-16.0097403170509,78.924656623856,-13.081894295996,"New England","Northeast","RI","Male","Rhode Island",1997,"Rhode Island"
"17080",340,39,29,0,"Communicable",22.102205359623,51.522508869093,100.72657898036,53.9906482662699,"New England","Northeast","RI","Male","Rhode Island",1997,"Rhode Island"
"17081",341,39,29,0,"Injuries",13.2239838040848,26.7770302774703,46.6601983684052,27.8005040617135,"New England","Northeast","RI","Male","Rhode Island",1997,"Rhode Island"
"17082",342,39,29,0,"Non-communicable",13.289043098792,53.5980933096816,121.066027577579,56.7683573998048,"New England","Northeast","RI","Male","Rhode Island",1997,"Rhode Island"
"17083",343,39,29,1,"All other causes",17.4526890978498,42.8958906855722,81.2006600385119,44.3497037155095,"New England","Northeast","RI","Female","Rhode Island",1997,"Rhode Island"
"17084",344,39,29,1,"Cancers",-32.3206527421416,-1.1698622984218,40.2594828366512,0.971561155992493,"New England","Northeast","RI","Female","Rhode Island",1997,"Rhode Island"
"17085",345,39,29,1,"Cardiovascular",18.860071229184,71.6251070209132,128.41873411028,72.1190628584892,"New England","Northeast","RI","Female","Rhode Island",1997,"Rhode Island"
"17086",346,39,29,1,"Communicable",6.60631700430713,17.4286645384848,38.8024219255573,18.9749843577857,"New England","Northeast","RI","Female","Rhode Island",1997,"Rhode Island"
"17087",347,39,29,1,"Injuries",-1.47120148315454,3.34828834364334,10.0094103077606,3.52655477705603,"New England","Northeast","RI","Female","Rhode Island",1997,"Rhode Island"
"17088",348,39,29,1,"Non-communicable",4.42914823091862,28.883166265855,68.7834604596054,30.5617266237939,"New England","Northeast","RI","Female","Rhode Island",1997,"Rhode Island"
"17089",349,39,30,0,"All other causes",10.9597307473412,46.2939603400101,109.803344541991,49.6338723386282,"New England","Northeast","RI","Male","Rhode Island",1998,"Rhode Island"
"17090",350,39,30,0,"Cancers",-61.247185580701,-13.0870346910762,47.7974737688902,-11.4361654830811,"New England","Northeast","RI","Male","Rhode Island",1998,"Rhode Island"
"17091",351,39,30,0,"Cardiovascular",-69.3468981696667,0.210613349387131,85.8433957879718,1.96721307387116,"New England","Northeast","RI","Male","Rhode Island",1998,"Rhode Island"
"17092",352,39,30,0,"Communicable",17.0083255709716,46.9332479346659,90.6786042014593,49.3565319693077,"New England","Northeast","RI","Male","Rhode Island",1998,"Rhode Island"
"17093",353,39,30,0,"Injuries",11.2167037693993,24.7007525457111,43.3750788229366,25.5623636711082,"New England","Northeast","RI","Male","Rhode Island",1998,"Rhode Island"
"17094",354,39,30,0,"Non-communicable",9.75309852481541,49.7440177729616,126.011914915403,54.0489147252373,"New England","Northeast","RI","Male","Rhode Island",1998,"Rhode Island"
"17095",355,39,30,1,"All other causes",14.8597909451259,40.3641150115946,81.2467788253218,42.9938380358785,"New England","Northeast","RI","Female","Rhode Island",1998,"Rhode Island"
