"state.n" "year.n" "race.n" "sex.n" "COD" "race" "sex" "state" "year" "Census_Division" "Census_Region" "stabbrs" "rate.per.100k_LCL" "rate.per.100k" "rate.per.100k_UCL"
"936" 22 39 1 1 "Non-communicable" "Black" "Female" "Michigan" 2007 "East North Central" "Midwest" "MI" 103.00094765152 107.366248540255 112.352642458978 107.366248540255
"937" 22 40 0 0 "All other causes" "White" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 138.789806949357 141.525496851741 144.40478622811 141.525496851741
"938" 22 40 0 0 "Cancers" "White" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 213.680875020997 217.017502717218 220.389812717628 217.017502717218
"939" 22 40 0 0 "Cardiovascular" "White" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 312.985995480375 317.90209507284 322.645327534056 317.90209507284
"940" 22 40 0 0 "Communicable" "White" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 33.3712554366618 34.9272088871094 36.5330018952064 34.9272088871094
"941" 22 40 0 0 "Injuries" "White" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 71.6926587234165 73.3219874893403 74.9817327714449 73.3219874893403
"942" 22 40 0 0 "Non-communicable" "White" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 133.028556497927 135.725847984477 138.51127027346 135.725847984477
"943" 22 40 0 1 "All other causes" "White" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 115.461707241362 117.601877805502 119.789915697242 117.601877805502
"944" 22 40 0 1 "Cancers" "White" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 154.179709570916 156.449016482863 158.616687590246 156.449016482863
"945" 22 40 0 1 "Cardiovascular" "White" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 221.516562931576 224.853973738046 228.415707476598 224.853973738046
"946" 22 40 0 1 "Communicable" "White" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 25.4910661458868 26.5497854012767 27.6292708942277 26.5497854012767
"947" 22 40 0 1 "Injuries" "White" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 29.4117173630948 30.2930157984145 31.2841432020042 30.2930157984145
"948" 22 40 0 1 "Non-communicable" "White" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 107.845407274781 110.026338107644 112.232688450829 110.026338107644
"949" 22 40 1 0 "All other causes" "Black" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 171.074532568978 179.122331022106 187.490924880519 179.122331022106
"950" 22 40 1 0 "Cancers" "Black" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 273.65129062043 281.942837966264 290.550228652207 281.942837966264
"951" 22 40 1 0 "Cardiovascular" "Black" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 454.984281552488 467.615418676856 480.634176902719 467.615418676856
"952" 22 40 1 0 "Communicable" "Black" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 66.9978457989568 72.1726826802243 77.8663750925601 72.1726826802243
"953" 22 40 1 0 "Injuries" "Black" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 118.249668445528 122.832173118582 127.673795894503 122.832173118582
"954" 22 40 1 0 "Non-communicable" "Black" "Male" "Michigan" 2008 "East North Central" "Midwest" "MI" 138.066324036199 145.242675136151 152.139478461644 145.242675136151
"955" 22 40 1 1 "All other causes" "Black" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 148.400425499119 154.199116715667 160.293355405274 154.199116715667
"956" 22 40 1 1 "Cancers" "Black" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 184.044127650313 188.805580459504 194.196924549485 188.805580459504
"957" 22 40 1 1 "Cardiovascular" "Black" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 316.426538834216 325.060880432739 334.672636667091 325.060880432739
"958" 22 40 1 1 "Communicable" "Black" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 41.1064973442017 43.8788080647514 46.9618139400847 43.8788080647514
"959" 22 40 1 1 "Injuries" "Black" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 32.9176279888813 34.9688488931798 36.9099800618171 34.9688488931798
"960" 22 40 1 1 "Non-communicable" "Black" "Female" "Michigan" 2008 "East North Central" "Midwest" "MI" 102.920806025875 107.457934000062 112.09197695254 107.457934000062
"961" 22 41 0 0 "All other causes" "White" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 139.961675434164 142.964235412635 145.917526464135 142.964235412635
"962" 22 41 0 0 "Cancers" "White" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 212.336234458129 215.610756138999 218.907992241515 215.610756138999
"963" 22 41 0 0 "Cardiovascular" "White" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 300.570063901077 305.213417963942 309.996855335776 305.213417963942
"964" 22 41 0 0 "Communicable" "White" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 32.0601371091743 33.5641482024788 35.1541677920297 33.5641482024788
"965" 22 41 0 0 "Injuries" "White" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 71.9043679103512 73.6287309771969 75.2770192251547 73.6287309771969
"966" 22 41 0 0 "Non-communicable" "White" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 130.399281047092 133.091353741604 135.720883487132 133.091353741604
"967" 22 41 0 1 "All other causes" "White" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 117.816597329288 120.064113109497 122.323318903623 120.064113109497
"968" 22 41 0 1 "Cancers" "White" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 151.796150428051 153.927239859344 156.257717366124 153.927239859344
"969" 22 41 0 1 "Cardiovascular" "White" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 206.067048632209 209.023378128226 212.440390554717 209.023378128226
"970" 22 41 0 1 "Communicable" "White" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 22.948227481982 23.9616325153111 24.9176900731567 23.9616325153111
"971" 22 41 0 1 "Injuries" "White" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 29.7325443553268 30.6231278448656 31.6296557333198 30.6231278448656
"972" 22 41 0 1 "Non-communicable" "White" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 104.469169327122 106.591810792251 108.793210962552 106.591810792251
"973" 22 41 1 0 "All other causes" "Black" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 169.783600087926 177.433125566845 185.599703101809 177.433125566845
"974" 22 41 1 0 "Cancers" "Black" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 267.261879882736 275.775665923544 284.655845404798 275.775665923544
"975" 22 41 1 0 "Cardiovascular" "Black" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 433.988825978508 446.833031246237 459.081038254334 446.833031246237
"976" 22 41 1 0 "Communicable" "Black" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 62.85480677869 67.552472835112 72.9661497054592 67.552472835112
"977" 22 41 1 0 "Injuries" "Black" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 117.243478043279 122.211463595134 126.99419457114 122.211463595134
"978" 22 41 1 0 "Non-communicable" "Black" "Male" "Michigan" 2009 "East North Central" "Midwest" "MI" 134.988208800007 141.705717684292 149.04712729029 141.705717684292
"979" 22 41 1 1 "All other causes" "Black" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 144.54634730285 150.11903827306 155.990584957097 150.11903827306
"980" 22 41 1 1 "Cancers" "Black" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 181.78678990449 187.095500507039 192.232026957364 187.095500507039
"981" 22 41 1 1 "Cardiovascular" "Black" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 298.595105260605 307.589430520189 316.691099064233 307.589430520189
"982" 22 41 1 1 "Communicable" "Black" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 39.3144259031741 42.1462225588699 45.1703440816254 42.1462225588699
"983" 22 41 1 1 "Injuries" "Black" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 33.5712140636162 35.5788272003422 37.4162063702761 35.5788272003422
"984" 22 41 1 1 "Non-communicable" "Black" "Female" "Michigan" 2009 "East North Central" "Midwest" "MI" 100.395821310005 105.512593537314 110.180125088104 105.512593537314
"985" 22 42 0 0 "All other causes" "White" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 142.052024064011 144.909729089157 147.823928225779 144.909729089157
"986" 22 42 0 0 "Cancers" "White" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 209.557262940286 212.673174794483 216.204007225416 212.673174794483
"987" 22 42 0 0 "Cardiovascular" "White" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 292.725133989325 297.037724278586 301.565120360777 297.037724278586
"988" 22 42 0 0 "Communicable" "White" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 30.4674861171278 31.9319730362837 33.393311620553 31.9319730362837
"989" 22 42 0 0 "Injuries" "White" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 73.1533715985145 74.9058841369744 76.6513715441623 74.9058841369744
"990" 22 42 0 0 "Non-communicable" "White" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 130.50171729194 133.107158575582 135.727199818072 133.107158575582
"991" 22 42 0 1 "All other causes" "White" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 122.516065160461 124.827438004164 127.117707388477 124.827438004164
"992" 22 42 0 1 "Cancers" "White" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 150.730758310424 152.89659385619 155.068676460292 152.89659385619
"993" 22 42 0 1 "Cardiovascular" "White" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 203.225148666719 206.153803319415 209.323028168645 206.153803319415
"994" 22 42 0 1 "Communicable" "White" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 22.47816512832 23.4500749740642 24.3343697859086 23.4500749740642
"995" 22 42 0 1 "Injuries" "White" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 30.7962187902156 31.7767701638185 32.8172737555127 31.7767701638185
"996" 22 42 0 1 "Non-communicable" "White" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 105.226308519208 107.343815260737 109.717340680979 107.343815260737
"997" 22 42 1 0 "All other causes" "Black" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 165.631272494985 173.550858556747 181.408652161831 173.550858556747
"998" 22 42 1 0 "Cancers" "Black" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 263.328043005468 271.823093634624 280.301564959335 271.823093634624
"999" 22 42 1 0 "Cardiovascular" "Black" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 422.462159062156 434.224231234175 446.254128363733 434.224231234175
"1000" 22 42 1 0 "Communicable" "Black" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 62.2838116952243 67.0332623699304 72.0098902157312 67.0332623699304
"1001" 22 42 1 0 "Injuries" "Black" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 115.192637734613 119.932505608019 124.819046389772 119.932505608019
"1002" 22 42 1 0 "Non-communicable" "Black" "Male" "Michigan" 2010 "East North Central" "Midwest" "MI" 135.789830858608 142.9180128821 149.659156207969 142.9180128821
"1003" 22 42 1 1 "All other causes" "Black" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 142.939908490692 148.208499572704 153.824998033374 148.208499572704
"1004" 22 42 1 1 "Cancers" "Black" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 179.691929619017 184.965021724915 189.930187872047 184.965021724915
"1005" 22 42 1 1 "Cardiovascular" "Black" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 296.259961946828 304.609736047306 313.333459494605 304.609736047306
"1006" 22 42 1 1 "Communicable" "Black" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 38.7766521340058 41.6567729252703 44.6232648600325 41.6567729252703
"1007" 22 42 1 1 "Injuries" "Black" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 33.8394314393678 35.8093983600375 37.8535413203992 35.8093983600375
"1008" 22 42 1 1 "Non-communicable" "Black" "Female" "Michigan" 2010 "East North Central" "Midwest" "MI" 100.836262057436 105.548155224367 110.3154654197 105.548155224367
"1009" 22 43 0 0 "All other causes" "White" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 147.045447158038 149.923692165131 152.991960408912 149.923692165131
"1010" 22 43 0 0 "Cancers" "White" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 204.610024065486 208.049409989055 210.960699858469 208.049409989055
"1011" 22 43 0 0 "Cardiovascular" "White" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 288.110872758342 292.649944679333 297.222387515434 292.649944679333
"1012" 22 43 0 0 "Communicable" "White" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 32.473513345459 33.8644066018486 35.3157187174808 33.8644066018486
"1013" 22 43 0 0 "Injuries" "White" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 74.4349467579383 76.0739937045063 77.9994668302926 76.0739937045063
"1014" 22 43 0 0 "Non-communicable" "White" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 130.266765988457 132.804906712694 135.534597209555 132.804906712694
"1015" 22 43 0 1 "All other causes" "White" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 127.521293097647 129.713721149826 131.993448197624 129.713721149826
"1016" 22 43 0 1 "Cancers" "White" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 148.739950699085 150.751809717688 152.765842299033 150.751809717688
"1017" 22 43 0 1 "Cardiovascular" "White" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 199.25719769773 202.281704081876 205.396184052022 202.281704081876
"1018" 22 43 0 1 "Communicable" "White" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 23.7204137580053 24.6247292099389 25.65569918519 24.6247292099389
"1019" 22 43 0 1 "Injuries" "White" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 31.5335987010746 32.4899499893451 33.5162041078224 32.4899499893451
"1020" 22 43 0 1 "Non-communicable" "White" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 105.993685037164 108.022322522847 110.28263446193 108.022322522847
"1021" 22 43 1 0 "All other causes" "Black" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 163.818462932772 172.438973846982 180.814308230173 172.438973846982
"1022" 22 43 1 0 "Cancers" "Black" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 260.871951711949 269.486362413882 277.857679948585 269.486362413882
"1023" 22 43 1 0 "Cardiovascular" "Black" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 423.612547905032 435.329925810852 447.054730207034 435.329925810852
"1024" 22 43 1 0 "Communicable" "Black" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 57.8071795662998 62.1629856872287 67.0799046244555 62.1629856872287
"1025" 22 43 1 0 "Injuries" "Black" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 117.125697292952 121.773046252354 126.82338026397 121.773046252354
"1026" 22 43 1 0 "Non-communicable" "Black" "Male" "Michigan" 2011 "East North Central" "Midwest" "MI" 136.549894292701 143.640384564245 150.454970231918 143.640384564245
"1027" 22 43 1 1 "All other causes" "Black" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 143.644083554637 149.467456761594 155.204926219141 149.467456761594
"1028" 22 43 1 1 "Cancers" "Black" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 177.549077658127 182.883715432577 187.993818607603 182.883715432577
"1029" 22 43 1 1 "Cardiovascular" "Black" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 286.332237504745 294.867444757489 303.824385862909 294.867444757489
"1030" 22 43 1 1 "Communicable" "Black" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 38.0783139768615 40.8239230486747 43.6306407235588 40.8239230486747
"1031" 22 43 1 1 "Injuries" "Black" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 34.2079070593061 36.1907407516355 38.2735981453965 36.1907407516355
"1032" 22 43 1 1 "Non-communicable" "Black" "Female" "Michigan" 2011 "East North Central" "Midwest" "MI" 102.478266567613 106.809583506934 111.916215528711 106.809583506934
"1033" 22 44 0 0 "All other causes" "White" "Male" "Michigan" 2012 "East North Central" "Midwest" "MI" 148.828673434712 151.750581095678 154.83299006994 151.750581095678
"1034" 22 44 0 0 "Cancers" "White" "Male" "Michigan" 2012 "East North Central" "Midwest" "MI" 201.493436821245 204.664452880685 207.741545687144 204.664452880685
"1035" 22 44 0 0 "Cardiovascular" "White" "Male" "Michigan" 2012 "East North Central" "Midwest" "MI" 282.927867531434 287.09116706121 291.682004086969 287.09116706121
"1036" 22 44 0 0 "Communicable" "White" "Male" "Michigan" 2012 "East North Central" "Midwest" "MI" 31.4680561879533 32.8599694480937 34.2704872918188 32.8599694480937
"1037" 22 44 0 0 "Injuries" "White" "Male" "Michigan" 2012 "East North Central" "Midwest" "MI" 74.6414570134678 76.4167736224917 78.1432234148459 76.4167736224917
