"","X","state.n","year.n","sex.n","COD","rate.difference_LCL","rate.difference_med","rate.difference_UCL","rate.difference_mean","Census_Division","Census_Region","stabbrs","sex","state","year","state.reorder"
"4667",347,25,29,1,"Injuries",2.06204002993879,5.32243335650782,8.84922230935661,5.30570425861321,"West North Central","Midwest","MO","Female","Missouri",1997,"Missouri"
"4668",348,25,29,1,"Non-communicable",17.110968043317,23.1715394193956,29.9687407778375,23.2067122012601,"West North Central","Midwest","MO","Female","Missouri",1997,"Missouri"
"4669",349,25,30,0,"All other causes",53.4323647834433,63.8422041065613,74.738273638843,63.9173276117173,"West North Central","Midwest","MO","Male","Missouri",1998,"Missouri"
"4670",350,25,30,0,"Cancers",106.111867191259,124.668232628527,142.982632768158,124.656465428629,"West North Central","Midwest","MO","Male","Missouri",1998,"Missouri"
"4671",351,25,30,0,"Cardiovascular",103.217075310393,125.828309879779,149.976422942828,125.942122674083,"West North Central","Midwest","MO","Male","Missouri",1998,"Missouri"
"4672",352,25,30,0,"Communicable",41.5714760539592,52.5340886373464,64.003156768835,52.5791803946446,"West North Central","Midwest","MO","Male","Missouri",1998,"Missouri"
"4673",353,25,30,0,"Injuries",47.0410722930112,55.8649823819826,64.0408305162475,55.9343239746808,"West North Central","Midwest","MO","Male","Missouri",1998,"Missouri"
"4674",354,25,30,0,"Non-communicable",22.5618479772909,32.0797374619228,42.2696253980793,32.0260550524891,"West North Central","Midwest","MO","Male","Missouri",1998,"Missouri"
"4675",355,25,30,1,"All other causes",37.1406089483913,44.7382629084556,52.7754303041613,44.7011679667643,"West North Central","Midwest","MO","Female","Missouri",1998,"Missouri"
"4676",356,25,30,1,"Cancers",45.7561695766741,54.1789866814349,63.3596624184592,54.2551723256074,"West North Central","Midwest","MO","Female","Missouri",1998,"Missouri"
"4677",357,25,30,1,"Cardiovascular",84.3915115368708,101.299548863772,117.755495208453,101.363558582397,"West North Central","Midwest","MO","Female","Missouri",1998,"Missouri"
"4678",358,25,30,1,"Communicable",9.2643281561933,14.376645417551,19.7041387364096,14.472335974276,"West North Central","Midwest","MO","Female","Missouri",1998,"Missouri"
"4679",359,25,30,1,"Injuries",0.417475927071623,3.57299133036989,7.11261698905023,3.61494115970522,"West North Central","Midwest","MO","Female","Missouri",1998,"Missouri"
"4680",360,25,30,1,"Non-communicable",16.1871026578834,22.5082955436544,29.3353655199736,22.4984544491678,"West North Central","Midwest","MO","Female","Missouri",1998,"Missouri"
"4681",361,25,31,0,"All other causes",52.3136181798854,63.6152409020372,74.4486074124054,63.5066276194636,"West North Central","Midwest","MO","Male","Missouri",1999,"Missouri"
"4682",362,25,31,0,"Cancers",100.811894754966,117.088198132865,135.644407850292,117.28871420878,"West North Central","Midwest","MO","Male","Missouri",1999,"Missouri"
"4683",363,25,31,0,"Cardiovascular",113.743092274148,136.494235672434,159.167276513641,136.478952002506,"West North Central","Midwest","MO","Male","Missouri",1999,"Missouri"
"4684",364,25,31,0,"Communicable",47.3388613943858,57.8375080137566,68.9025820560353,57.9680325618472,"West North Central","Midwest","MO","Male","Missouri",1999,"Missouri"
"4685",365,25,31,0,"Injuries",45.3125784377154,53.4217667281409,61.2944212665805,53.428979686596,"West North Central","Midwest","MO","Male","Missouri",1999,"Missouri"
"4686",366,25,31,0,"Non-communicable",20.7680262776775,31.2068721651322,42.3652009054932,31.2870119857057,"West North Central","Midwest","MO","Male","Missouri",1999,"Missouri"
"4687",367,25,31,1,"All other causes",36.0024361536195,44.4765972760701,52.504704609445,44.4507958227551,"West North Central","Midwest","MO","Female","Missouri",1999,"Missouri"
"4688",368,25,31,1,"Cancers",41.7632764697377,49.8154749579877,58.3308977270119,49.9148771781539,"West North Central","Midwest","MO","Female","Missouri",1999,"Missouri"
"4689",369,25,31,1,"Cardiovascular",84.628384319731,100.377109959372,118.977910079243,100.854066293627,"West North Central","Midwest","MO","Female","Missouri",1999,"Missouri"
"4690",370,25,31,1,"Communicable",14.381864628217,18.9932075492138,24.3073224285854,19.0596810069524,"West North Central","Midwest","MO","Female","Missouri",1999,"Missouri"
"4691",371,25,31,1,"Injuries",-0.610105836786369,2.69905807487939,6.34845423722135,2.68454549641261,"West North Central","Midwest","MO","Female","Missouri",1999,"Missouri"
"4692",372,25,31,1,"Non-communicable",8.06406580048459,14.9663083044707,21.9153909330142,14.9566032387179,"West North Central","Midwest","MO","Female","Missouri",1999,"Missouri"
"4693",373,25,32,0,"All other causes",47.2073143001688,57.8860680333938,69.1204464510832,58.0841809361983,"West North Central","Midwest","MO","Male","Missouri",2000,"Missouri"
"4694",374,25,32,0,"Cancers",99.1688483017715,116.099605712995,131.317666694194,115.829438195064,"West North Central","Midwest","MO","Male","Missouri",2000,"Missouri"
"4695",375,25,32,0,"Cardiovascular",121.745377913472,145.124489326614,168.968349219059,145.234718193339,"West North Central","Midwest","MO","Male","Missouri",2000,"Missouri"
"4696",376,25,32,0,"Communicable",45.1593827745307,55.3492445632155,66.7841893982488,55.2985747760912,"West North Central","Midwest","MO","Male","Missouri",2000,"Missouri"
"4697",377,25,32,0,"Injuries",44.6078067832082,52.1326959015867,59.7504199466045,52.1578850882919,"West North Central","Midwest","MO","Male","Missouri",2000,"Missouri"
"4698",378,25,32,0,"Non-communicable",23.5411116777852,33.6605904267151,44.6423246495538,33.7625079940287,"West North Central","Midwest","MO","Male","Missouri",2000,"Missouri"
"4699",379,25,32,1,"All other causes",36.6335889798592,44.6407761586326,52.9589390336452,44.58612259913,"West North Central","Midwest","MO","Female","Missouri",2000,"Missouri"
"4700",380,25,32,1,"Cancers",36.9194245139852,45.0996805654172,53.2141687129166,45.1617992196102,"West North Central","Midwest","MO","Female","Missouri",2000,"Missouri"
"4701",381,25,32,1,"Cardiovascular",75.544475618065,91.5376374290318,108.738660130992,91.7073608650522,"West North Central","Midwest","MO","Female","Missouri",2000,"Missouri"
"4702",382,25,32,1,"Communicable",12.2350603791636,16.6885997679517,21.4281987394966,16.7467178542114,"West North Central","Midwest","MO","Female","Missouri",2000,"Missouri"
"4703",383,25,32,1,"Injuries",-1.43530596822879,1.73580427270389,5.12531827855002,1.73259513811126,"West North Central","Midwest","MO","Female","Missouri",2000,"Missouri"
"4704",384,25,32,1,"Non-communicable",7.96002620393874,14.8280940985976,21.9847383218534,14.9236303258932,"West North Central","Midwest","MO","Female","Missouri",2000,"Missouri"
"4705",385,25,33,0,"All other causes",45.2073092951999,55.2699221055288,66.9794346457658,55.5066364442529,"West North Central","Midwest","MO","Male","Missouri",2001,"Missouri"
"4706",386,25,33,0,"Cancers",92.8056272396261,110.266741785447,128.42449215311,110.171236154832,"West North Central","Midwest","MO","Male","Missouri",2001,"Missouri"
"4707",387,25,33,0,"Cardiovascular",114.187140928935,135.505439655604,155.65176658142,135.509627576798,"West North Central","Midwest","MO","Male","Missouri",2001,"Missouri"
"4708",388,25,33,0,"Communicable",37.916875437109,47.2476706620662,57.0839037339081,47.113931759806,"West North Central","Midwest","MO","Male","Missouri",2001,"Missouri"
"4709",389,25,33,0,"Injuries",42.1582000301281,49.7371773698055,57.6556481549788,49.7589139600607,"West North Central","Midwest","MO","Male","Missouri",2001,"Missouri"
"4710",390,25,33,0,"Non-communicable",23.9502242771647,34.118110019003,45.94364576946,34.2740318395585,"West North Central","Midwest","MO","Male","Missouri",2001,"Missouri"
"4711",391,25,33,1,"All other causes",35.7968480726258,44.490715583198,52.761126041996,44.4145427324134,"West North Central","Midwest","MO","Female","Missouri",2001,"Missouri"
"4712",392,25,33,1,"Cancers",33.9483379358891,42.7107675237684,50.8686631110874,42.6990424686634,"West North Central","Midwest","MO","Female","Missouri",2001,"Missouri"
"4713",393,25,33,1,"Cardiovascular",78.3964731296685,94.49785912277,110.612514659808,94.604853586246,"West North Central","Midwest","MO","Female","Missouri",2001,"Missouri"
"4714",394,25,33,1,"Communicable",9.7637822498018,14.4514746761494,18.9219560854835,14.4095287043798,"West North Central","Midwest","MO","Female","Missouri",2001,"Missouri"
"4715",395,25,33,1,"Injuries",-2.53625783400239,0.51853898381589,3.90722954559414,0.58549743595545,"West North Central","Midwest","MO","Female","Missouri",2001,"Missouri"
"4716",396,25,33,1,"Non-communicable",8.20304584451696,15.3645581646292,22.4433414448712,15.4424747687447,"West North Central","Midwest","MO","Female","Missouri",2001,"Missouri"
"4717",397,25,34,0,"All other causes",44.6547231174017,55.7594510707462,67.7847492965719,55.856909332769,"West North Central","Midwest","MO","Male","Missouri",2002,"Missouri"
"4718",398,25,34,0,"Cancers",89.5419659499923,105.329087761801,121.418626293693,105.443201241271,"West North Central","Midwest","MO","Male","Missouri",2002,"Missouri"
"4719",399,25,34,0,"Cardiovascular",97.3566876303809,118.874928658906,140.177195351456,118.785640928382,"West North Central","Midwest","MO","Male","Missouri",2002,"Missouri"
"4720",400,25,34,0,"Communicable",33.6050180643855,43.2941514377292,53.7690069788434,43.3640760992058,"West North Central","Midwest","MO","Male","Missouri",2002,"Missouri"
"4721",401,25,34,0,"Injuries",38.027807280925,45.5905050435412,53.1772976615408,45.466962511369,"West North Central","Midwest","MO","Male","Missouri",2002,"Missouri"
"4722",402,25,34,0,"Non-communicable",21.0388436361593,31.0815765035081,41.5037651235402,31.0966063593265,"West North Central","Midwest","MO","Male","Missouri",2002,"Missouri"
"4723",403,25,34,1,"All other causes",33.4710440857109,42.7904599150368,50.5583204965594,42.6556905225759,"West North Central","Midwest","MO","Female","Missouri",2002,"Missouri"
"4724",404,25,34,1,"Cancers",33.0823141545256,41.7219050994875,49.8070372204147,41.6801576911161,"West North Central","Midwest","MO","Female","Missouri",2002,"Missouri"
"4725",405,25,34,1,"Cardiovascular",85.6101787353832,102.135892036556,117.794021993943,102.080494542953,"West North Central","Midwest","MO","Female","Missouri",2002,"Missouri"
"4726",406,25,34,1,"Communicable",9.54511870226167,14.0056932941327,18.4959714749501,14.0565677247021,"West North Central","Midwest","MO","Female","Missouri",2002,"Missouri"
"4727",407,25,34,1,"Injuries",-4.47146434739566,-1.3355858503487,2.02760452197797,-1.32969669286857,"West North Central","Midwest","MO","Female","Missouri",2002,"Missouri"
"4728",408,25,34,1,"Non-communicable",10.2070096357841,16.7468031868264,24.1501621606911,16.9215761928111,"West North Central","Midwest","MO","Female","Missouri",2002,"Missouri"
"4729",409,25,35,0,"All other causes",44.1352742121524,54.3497744544238,65.3757045794201,54.4939636627429,"West North Central","Midwest","MO","Male","Missouri",2003,"Missouri"
"4730",410,25,35,0,"Cancers",88.6347868315602,104.646947180264,120.951334949576,104.864384488915,"West North Central","Midwest","MO","Male","Missouri",2003,"Missouri"
"4731",411,25,35,0,"Cardiovascular",105.500586528676,125.045165051177,147.41487767328,125.768569817669,"West North Central","Midwest","MO","Male","Missouri",2003,"Missouri"
"4732",412,25,35,0,"Communicable",29.82335836657,39.6059036493297,49.3986479177964,39.6525439473547,"West North Central","Midwest","MO","Male","Missouri",2003,"Missouri"
"4733",413,25,35,0,"Injuries",34.6721761676556,41.8757706860245,49.1846175111814,41.8604918659726,"West North Central","Midwest","MO","Male","Missouri",2003,"Missouri"
"4734",414,25,35,0,"Non-communicable",21.2568168922622,31.1807063870772,42.0321470634182,31.36704525748,"West North Central","Midwest","MO","Male","Missouri",2003,"Missouri"
"4735",415,25,35,1,"All other causes",32.468400427261,40.2598826876419,47.6717544126979,40.2096044651387,"West North Central","Midwest","MO","Female","Missouri",2003,"Missouri"
"4736",416,25,35,1,"Cancers",32.7803897999176,41.0393459837543,49.9796243959179,40.8940220556791,"West North Central","Midwest","MO","Female","Missouri",2003,"Missouri"
"4737",417,25,35,1,"Cardiovascular",98.1348158338162,113.656596146926,130.393384474144,113.91245959071,"West North Central","Midwest","MO","Female","Missouri",2003,"Missouri"
"4738",418,25,35,1,"Communicable",8.35004031590836,13.0023631109374,17.8677351405633,13.0732893775966,"West North Central","Midwest","MO","Female","Missouri",2003,"Missouri"
"4739",419,25,35,1,"Injuries",-6.29664195479441,-3.0358332450334,0.369164951362676,-3.06933265690899,"West North Central","Midwest","MO","Female","Missouri",2003,"Missouri"
"4740",420,25,35,1,"Non-communicable",10.50358691561,17.5451240774844,24.6694991349314,17.577649562392,"West North Central","Midwest","MO","Female","Missouri",2003,"Missouri"
"4741",421,25,36,0,"All other causes",43.6584856297522,54.6321533729411,66.164196397181,54.8038919036522,"West North Central","Midwest","MO","Male","Missouri",2004,"Missouri"
"4742",422,25,36,0,"Cancers",87.2361928647002,102.063064404249,118.461420773058,102.367090547089,"West North Central","Midwest","MO","Male","Missouri",2004,"Missouri"
"4743",423,25,36,0,"Cardiovascular",116.656634494118,135.402383366872,155.042365374861,135.340918584458,"West North Central","Midwest","MO","Male","Missouri",2004,"Missouri"
"4744",424,25,36,0,"Communicable",31.3596980723416,40.131888889715,49.5373396238108,40.1884289121558,"West North Central","Midwest","MO","Male","Missouri",2004,"Missouri"
"4745",425,25,36,0,"Injuries",32.7764354658163,40.2035008536277,47.8535770482927,40.4198011756654,"West North Central","Midwest","MO","Male","Missouri",2004,"Missouri"
"4746",426,25,36,0,"Non-communicable",19.6050346870566,30.5487125760863,41.1352252787889,30.4610253922574,"West North Central","Midwest","MO","Male","Missouri",2004,"Missouri"
"4747",427,25,36,1,"All other causes",31.0262985934263,39.4140603659703,47.0427131787101,39.2204845410075,"West North Central","Midwest","MO","Female","Missouri",2004,"Missouri"
"4748",428,25,36,1,"Cancers",30.2275961006206,38.3624237592626,46.8124066300666,38.4260354810414,"West North Central","Midwest","MO","Female","Missouri",2004,"Missouri"
"4749",429,25,36,1,"Cardiovascular",91.1140410381694,106.500359778871,121.822167254296,106.315641786767,"West North Central","Midwest","MO","Female","Missouri",2004,"Missouri"
"4750",430,25,36,1,"Communicable",9.89708367408033,14.1297975028398,19.1084808363288,14.2216651156562,"West North Central","Midwest","MO","Female","Missouri",2004,"Missouri"
"4751",431,25,36,1,"Injuries",-7.26653488142213,-3.95386205358601,-0.749943603333133,-3.92332524124483,"West North Central","Midwest","MO","Female","Missouri",2004,"Missouri"
"4752",432,25,36,1,"Non-communicable",16.5238372408182,23.8681041367104,31.2195900529181,23.9006638167529,"West North Central","Midwest","MO","Female","Missouri",2004,"Missouri"
"4753",433,25,37,0,"All other causes",41.2765134812161,52.5211068126088,63.5311152067995,52.558832698217,"West North Central","Midwest","MO","Male","Missouri",2005,"Missouri"
"4754",434,25,37,0,"Cancers",84.730201719474,99.7555130357224,114.91783064655,99.7395565607159,"West North Central","Midwest","MO","Male","Missouri",2005,"Missouri"
"4755",435,25,37,0,"Cardiovascular",113.642342948464,133.792319705234,153.786895977255,133.652683600975,"West North Central","Midwest","MO","Male","Missouri",2005,"Missouri"
"4756",436,25,37,0,"Communicable",24.0888015834708,32.6364375564102,41.3050273714402,32.6387781445641,"West North Central","Midwest","MO","Male","Missouri",2005,"Missouri"
"4757",437,25,37,0,"Injuries",34.1510733902357,41.132477523675,49.2157187724655,41.3080314706398,"West North Central","Midwest","MO","Male","Missouri",2005,"Missouri"
